tick,timestamp_ms,mspt,cpu_temp_c,cpu_freq_mhz,cpu_power_w
557,1782044244903,11.928,86.0,2800.0,16.82
558,1782044244952,11.149,85.0,2799.6,20.22
559,1782044245002,10.762,85.0,2300.0,20.22
560,1782044245052,11.160,85.0,2050.1,18.29
561,1782044245104,13.161,86.0,2800.0,18.29
562,1782044245153,12.032,86.0,2800.0,18.88
563,1782044245203,12.085,84.0,2800.0,18.88
564,1782044245254,12.858,82.0,2300.3,17.25
565,1782044245303,12.411,85.0,2800.4,17.25
566,1782044245353,11.776,85.0,2800.0,18.46
567,1782044245402,11.581,86.0,2800.3,18.46
568,1782044245452,11.358,85.0,2550.1,18.60
569,1782044245502,11.001,85.0,2300.4,18.60
570,1782044245553,12.282,86.0,2800.4,18.37
571,1782044245606,15.343,84.0,2800.3,18.37
572,1782044245655,13.740,84.0,2800.0,17.60
573,1782044245703,11.733,85.0,2799.9,17.60
574,1782044245754,13.509,85.0,2799.6,18.10
575,1782044245802,11.001,85.0,2800.1,18.10
576,1782044245852,11.003,86.0,2800.5,18.13
577,1782044245904,13.298,86.0,2800.0,18.13
578,1782044245953,11.766,85.0,2800.0,19.70
579,1782044246003,11.810,84.0,2550.0,19.70
580,1782044246054,12.982,85.0,2801.5,16.43
581,1782044246102,11.549,85.0,2300.2,16.43
582,1782044246152,11.648,85.0,2800.4,18.12
583,1782044246203,11.817,85.0,2300.2,18.12
584,1782044246253,11.824,85.0,2800.2,19.14
585,1782044246303,12.610,86.0,2800.0,19.14
586,1782044246353,11.869,85.0,2550.0,19.89
587,1782044246403,12.030,86.0,2799.8,19.89
588,1782044246452,10.825,85.0,2299.8,17.23
589,1782044246503,12.217,84.0,2300.2,17.23
590,1782044246552,11.309,85.0,2800.3,16.17
591,1782044246603,12.162,85.0,2800.4,16.17
592,1782044246654,13.632,85.0,2799.8,19.09
593,1782044246702,11.636,85.0,2549.9,19.09
594,1782044246752,11.294,86.0,2800.0,18.02
595,1782044246802,10.815,86.0,2800.7,18.02
596,1782044246852,10.975,85.0,2799.5,18.40
597,1782044246903,12.608,85.0,2800.0,18.40
598,1782044246953,12.055,85.0,2799.3,18.87
599,1782044247002,11.023,86.0,2800.0,18.87
600,1782044247053,12.325,85.0,2800.2,18.35
601,1782044247102,11.548,85.0,2800.4,18.35
602,1782044247152,10.854,85.0,2550.1,18.64
603,1782044247204,12.865,85.0,2550.3,18.64
604,1782044247252,11.153,83.0,1800.1,17.26
605,1782044247305,13.950,85.0,2800.0,17.26
606,1782044247353,11.878,85.0,2549.2,18.91
607,1782044247402,11.639,85.0,2800.0,18.91
608,1782044247452,11.455,85.0,2550.6,19.33
609,1782044247504,12.855,86.0,2800.3,19.33
610,1782044247552,11.611,86.0,2550.5,20.23
611,1782044247603,12.164,86.0,2800.8,20.23
612,1782044247655,14.217,85.0,2800.6,20.85
613,1782044247702,11.314,85.0,1800.2,20.85
614,1782044247753,11.820,85.0,2799.4,15.89
615,1782044247802,11.560,83.0,2800.0,15.89
616,1782044247853,11.765,85.0,2800.0,17.12
617,1782044247904,13.282,86.0,2800.0,17.12
618,1782044247953,12.204,86.0,2800.0,20.84
619,1782044248002,10.931,86.0,2799.8,20.84
620,1782044248052,10.805,86.0,2800.0,18.91
621,1782044248102,11.118,86.0,2550.0,18.91
622,1782044248152,10.701,84.0,2801.1,17.94
623,1782044248203,12.151,85.0,2800.3,17.94
624,1782044248253,11.722,85.0,2800.2,18.19
625,1782044248304,13.134,82.0,2799.9,18.19
626,1782044248354,12.797,84.0,2800.0,17.91
627,1782044248402,11.223,85.0,2800.3,17.91
628,1782044248452,11.172,85.0,2800.5,18.93
629,1782044248503,12.655,85.0,2550.2,18.93
630,1782044248554,13.162,85.0,2800.7,18.57
631,1782044248607,16.104,87.0,2800.0,18.57
632,1782044248658,16.942,86.0,2799.0,19.18
633,1782044248703,12.639,83.0,2549.9,19.18
634,1782044248752,11.503,83.0,2800.0,15.85
635,1782044248801,10.693,85.0,2550.1,15.85
636,1782044248852,11.583,84.0,2800.0,16.31
637,1782044248904,13.600,85.0,2800.0,16.31
638,1782044248952,11.020,86.0,2800.0,16.31
639,1782044249002,11.317,86.0,2800.4,19.60
640,1782044249052,11.084,86.0,2299.8,19.60
641,1782044249103,11.889,86.0,2800.0,17.85
642,1782044249155,14.243,87.0,2800.7,22.59
643,1782044249204,13.188,86.0,2800.0,22.59
644,1782044249255,14.061,86.0,2800.2,20.95
645,1782044249303,12.459,86.0,2800.1,20.95
646,1782044249351,10.442,86.0,1800.0,20.95
647,1782044249403,12.101,85.0,2549.6,18.06
648,1782044249452,11.407,86.0,2800.2,18.06
649,1782044249502,11.272,86.0,2300.3,15.84
650,1782044249553,11.914,79.0,2800.3,15.84
651,1782044249603,11.829,85.0,2550.0,14.14
652,1782044249655,14.187,85.0,2800.5,14.14
653,1782044249704,12.784,86.0,2800.0,18.40
654,1782044249752,11.444,86.0,2800.1,18.40
655,1782044249804,12.841,86.0,2800.0,18.09
656,1782044249854,12.740,86.0,2799.6,18.09
657,1782044249907,13.178,86.0,2800.0,20.03
658,1782044249953,11.962,81.0,2800.0,20.03
659,1782044250002,11.153,85.0,2800.1,19.36
660,1782044250052,11.223,85.0,2550.0,19.36
661,1782044250101,10.571,86.0,2800.5,15.55
662,1782044250153,11.720,79.0,2800.2,15.55
663,1782044250202,11.591,85.0,2799.9,14.71
664,1782044250255,13.762,86.0,2800.0,14.71
665,1782044250303,11.844,86.0,2799.8,18.90
666,1782044250352,11.252,86.0,2799.6,18.90
667,1782044250403,11.798,86.0,2799.7,20.12
668,1782044250453,11.925,86.0,2799.7,20.12
669,1782044250503,12.341,86.0,2800.0,18.62
670,1782044250552,11.091,85.0,2549.9,18.62
671,1782044250602,10.713,85.0,2550.0,16.41
672,1782044250654,12.761,81.0,2799.9,16.41
673,1782044250703,12.383,85.0,2551.6,15.69
674,1782044250752,11.310,85.0,2800.9,15.69
675,1782044250802,11.410,86.0,2800.1,17.84
676,1782044250852,11.577,86.0,2799.7,17.84
677,1782044250903,12.135,86.0,2800.0,18.58
678,1782044250952,11.304,86.0,2799.3,18.58
679,1782044251003,12.223,86.0,2800.0,19.75
680,1782044251052,11.424,86.0,2799.8,19.75
681,1782044251102,10.792,84.0,2799.9,16.85
682,1782044251151,10.378,86.0,2799.7,16.85
683,1782044251203,12.539,86.0,2799.3,16.88
684,1782044251253,11.886,86.0,2300.2,16.88
685,1782044251304,13.458,88.0,2800.1,18.58
686,1782044251351,10.376,86.0,2800.4,18.58
687,1782044251402,11.351,86.0,2800.3,19.16
688,1782044251451,10.418,85.0,2800.8,19.16
689,1782044251500,9.064,82.0,2300.0,17.76
690,1782044251552,11.016,86.0,2800.1,17.76
691,1782044251600,9.654,86.0,2800.2,15.84
692,1782044251653,12.428,86.0,2800.6,15.84
693,1782044251702,11.107,86.0,2799.9,18.53
694,1782044251750,8.744,87.0,2799.9,18.53
695,1782044251801,10.306,86.0,2799.9,19.76
696,1782044251850,8.988,86.0,2549.4,19.76
697,1782044251902,11.014,82.0,2800.0,18.33
698,1782044251952,11.203,84.0,2799.9,18.33
699,1782044252000,9.328,84.0,2552.2,17.61
700,1782044252051,10.094,82.0,2799.9,17.61
701,1782044252102,10.946,84.0,2799.9,15.46
702,1782044252150,9.062,84.0,2800.0,15.46
703,1782044252202,11.320,85.0,2800.2,18.18
704,1782044252251,10.669,85.0,2799.9,18.18
705,1782044252302,10.814,85.0,2800.0,19.06
706,1782044252351,9.725,85.0,2799.4,19.06
707,1782044252402,11.101,84.0,2300.1,19.58
708,1782044252450,9.443,84.0,2800.9,19.58
709,1782044252501,10.324,84.0,2800.0,15.94
710,1782044252552,10.951,84.0,2799.7,15.94
711,1782044252600,9.600,85.0,2550.1,18.43
712,1782044252655,14.132,85.0,2800.0,18.43
713,1782044252702,11.049,85.0,2800.4,20.62
714,1782044252751,10.473,85.0,2799.7,20.62
715,1782044252801,10.142,85.0,2800.3,18.48
716,1782044252851,9.909,85.0,2799.9,18.48
717,1782044252902,11.035,85.0,2800.0,18.42
718,1782044252951,10.088,85.0,2049.9,18.42
719,1782044253002,11.145,82.0,2799.9,17.27
720,1782044253054,12.776,84.0,2799.8,17.27
721,1782044253101,9.976,84.0,2800.0,17.12
722,1782044253151,10.350,85.0,2800.0,17.12
723,1782044253202,10.983,85.0,2800.0,17.64
724,1782044253251,10.357,85.0,2800.1,17.64
725,1782044253304,12.826,83.0,2800.0,19.02
726,1782044253352,10.770,83.0,2799.8,19.02
727,1782044253401,9.967,86.0,2800.2,22.84
728,1782044253451,10.268,86.0,2800.0,22.84
729,1782044253501,10.292,86.0,2800.3,18.86
730,1782044253552,11.100,87.0,2800.1,18.86
731,1782044253602,11.193,86.0,2799.1,18.25
732,1782044253653,11.906,85.0,2800.3,18.25
733,1782044253701,10.465,83.0,2799.8,17.42
734,1782044253751,9.917,86.0,2800.1,17.42
735,1782044253802,11.088,86.0,2800.5,16.82
736,1782044253850,9.183,86.0,2300.0,16.82
737,1782044253901,10.396,86.0,2800.0,18.29
738,1782044253953,11.805,86.0,2800.0,18.29
739,1782044254001,9.891,86.0,2800.0,19.56
740,1782044254051,9.718,86.0,2799.8,19.56
741,1782044254101,9.770,85.0,2799.9,17.02
742,1782044254153,12.315,86.0,2800.7,17.02
743,1782044254202,11.520,86.0,2550.1,18.20
744,1782044254252,11.508,86.0,2800.0,18.20
745,1782044254303,11.919,86.0,2800.6,21.52
746,1782044254354,13.268,86.0,2800.3,21.52
747,1782044254401,10.644,87.0,2800.1,25.13
748,1782044254451,10.454,84.0,2550.2,25.13
749,1782044254503,12.508,86.0,2800.5,16.40
750,1782044254552,10.923,85.0,2549.7,16.40
751,1782044254601,10.604,85.0,2800.7,16.22
752,1782044254652,11.509,86.0,2550.0,16.22
753,1782044254702,11.061,86.0,2800.0,18.54
754,1782044254751,10.399,86.0,2799.0,18.54
755,1782044254801,10.062,86.0,2799.7,18.75
756,1782044254852,11.276,86.0,2300.1,18.75
757,1782044254902,11.565,82.0,2800.0,18.59
758,1782044254953,12.517,82.0,2299.9,18.59
759,1782044255002,11.188,81.0,2549.4,16.76
760,1782044255052,11.205,84.0,2299.9,16.76
761,1782044255101,10.697,84.0,2800.2,16.83
762,1782044255152,11.512,84.0,2799.9,16.83
763,1782044255202,10.832,84.0,2300.0,17.96
764,1782044255252,10.712,84.0,2800.0,17.96
765,1782044255303,12.203,84.0,2801.7,18.08
766,1782044255350,9.672,85.0,2800.0,18.08
767,1782044255402,10.722,84.0,2550.0,19.24
768,1782044255451,10.523,79.0,2800.0,19.24
769,1782044255503,12.461,85.0,2800.0,15.74
770,1782044255553,12.147,85.0,2550.2,15.74
771,1782044255601,10.511,85.0,2800.1,17.72
772,1782044255653,12.531,86.0,2550.0,17.72
773,1782044255702,11.211,86.0,2550.0,17.52
774,1782044255751,9.704,86.0,2550.0,17.52
775,1782044255802,11.435,86.0,2799.9,17.11
776,1782044255851,10.078,86.0,2799.8,17.11
777,1782044255902,11.173,85.0,2799.9,17.51
778,1782044255953,12.047,87.0,2550.0,17.51
779,1782044256002,10.925,86.0,2800.0,15.89
780,1782044256052,10.949,87.0,2550.0,15.89
781,1782044256102,11.210,84.0,2550.9,14.92
782,1782044256153,11.983,86.0,2800.4,14.92
783,1782044256203,12.385,86.0,2800.1,15.85
784,1782044256253,11.891,86.0,2299.8,15.85
785,1782044256302,11.266,86.0,2800.0,17.88
786,1782044256351,10.676,86.0,2550.1,17.88
787,1782044256404,12.854,87.0,2550.0,19.82
788,1782044256453,12.488,87.0,2800.2,19.82
789,1782044256502,10.736,87.0,2799.9,18.18
790,1782044256551,9.710,85.0,2300.0,18.18
791,1782044256601,10.486,86.0,2300.3,14.94
792,1782044256654,12.740,87.0,2550.0,14.94
793,1782044256702,11.441,82.0,2549.8,15.01
794,1782044256751,10.205,84.0,2800.0,15.01
795,1782044256803,11.995,84.0,2800.0,16.89
796,1782044256851,10.046,85.0,2549.8,16.89
797,1782044256902,10.992,85.0,2800.0,17.99
798,1782044256951,10.405,85.0,2050.5,17.99
799,1782044257002,10.774,85.0,2550.0,19.13
800,1782044257055,14.038,85.0,2550.1,19.13
801,1782044257101,10.539,85.0,2800.7,17.59
802,1782044257152,11.557,85.0,2800.5,17.59
803,1782044257205,14.331,81.0,2800.1,16.34
804,1782044257253,11.848,86.0,2800.2,16.34
805,1782044257304,13.158,86.0,2800.4,19.51
806,1782044257352,11.144,85.0,2799.9,19.51
807,1782044257403,12.121,85.0,2800.3,21.02
808,1782044257451,10.475,86.0,2800.0,21.02
809,1782044257502,11.147,85.0,2800.1,22.40
810,1782044257552,11.255,85.0,2800.0,22.40
811,1782044257601,9.883,86.0,2550.0,23.35
812,1782044257653,12.579,85.0,2550.5,23.35
813,1782044257701,10.635,85.0,2800.1,18.90
814,1782044257751,10.093,85.0,2800.1,18.90
815,1782044257802,11.064,85.0,2800.6,17.96
816,1782044257851,10.013,85.0,2800.8,17.96
817,1782044257904,12.738,85.0,2800.0,18.50
818,1782044257953,11.996,86.0,2800.0,18.50
819,1782044258003,12.232,85.0,2549.9,20.04
820,1782044258051,10.149,85.0,1800.0,20.04
821,1782044258101,10.016,85.0,2550.3,15.76
822,1782044258150,9.398,84.0,2550.2,15.76
823,1782044258204,13.058,85.0,2549.5,15.97
824,1782044258252,11.398,85.0,2799.9,15.97
825,1782044258303,12.187,85.0,2800.0,19.06
826,1782044258353,12.014,85.0,2550.3,19.06
827,1782044258402,11.333,86.0,2549.9,19.26
828,1782044258451,10.647,86.0,2800.6,19.26
829,1782044258503,11.975,85.0,2550.5,19.17
830,1782044258551,10.693,85.0,2800.0,19.17
831,1782044258601,10.222,85.0,2300.2,15.39
832,1782044258653,12.500,79.0,2300.2,15.39
833,1782044258703,12.111,85.0,2550.2,15.54
834,1782044258754,13.354,85.0,2300.0,15.54
835,1782044258802,11.625,85.0,2800.1,18.46
836,1782044258853,12.116,85.0,2550.2,18.46
837,1782044258907,15.840,86.0,2800.0,22.05
838,1782044258954,13.448,86.0,2799.9,22.05
839,1782044259003,12.177,86.0,2549.9,24.11
840,1782044259052,11.399,85.0,2799.9,24.11
841,1782044259101,10.337,85.0,2299.8,16.92
842,1782044259152,11.366,85.0,1800.1,16.92
843,1782044259203,12.395,83.0,2800.0,14.54
844,1782044259252,10.825,85.0,2800.0,14.54
845,1782044259306,15.110,86.0,2800.3,19.61
846,1782044259352,11.109,85.0,2800.0,19.61
847,1782044259403,12.538,86.0,2800.0,21.44
848,1782044259452,11.088,86.0,2800.1,21.44
849,1782044259504,12.953,83.0,2800.3,22.88
850,1782044259551,10.586,85.0,2549.8,22.88
851,1782044259602,11.136,85.0,2549.9,16.36
852,1782044259655,13.777,83.0,2550.0,16.36
853,1782044259702,11.247,85.0,2800.4,16.92
854,1782044259753,11.873,85.0,2800.0,16.92
855,1782044259805,14.182,86.0,2799.5,18.59
856,1782044259852,10.804,86.0,2799.5,18.59
857,1782044259902,10.950,86.0,2800.0,20.34
858,1782044259954,12.952,85.0,2800.0,20.34
859,1782044260006,15.247,84.0,2800.0,17.28
860,1782044260054,13.131,84.0,2550.0,17.28
861,1782044260102,11.092,86.0,2549.8,17.22
862,1782044260154,13.501,85.0,2799.8,17.22
863,1782044260203,12.465,87.0,2800.5,21.12
864,1782044260253,11.793,86.0,2800.0,21.12
865,1782044260303,12.019,84.0,2800.1,18.46
866,1782044260353,12.535,86.0,2300.3,18.46
867,1782044260403,12.315,86.0,2800.1,18.29
868,1782044260455,14.494,87.0,2801.3,18.29
869,1782044260512,21.078,86.0,2799.7,18.08
870,1782044260554,12.789,86.0,2800.0,18.08
871,1782044260603,12.056,85.0,2801.1,17.79
872,1782044260657,15.708,85.0,2549.9,17.79
873,1782044260706,14.826,86.0,2799.7,16.86
874,1782044260754,12.933,86.0,2550.2,16.86
875,1782044260804,13.165,86.0,2798.6,19.06
876,1782044260853,11.904,87.0,2800.5,19.06
877,1782044260903,11.906,87.0,2800.7,17.92
878,1782044260953,12.683,86.0,2800.0,17.92
879,1782044261002,11.447,86.0,2300.0,18.25
880,1782044261057,16.228,86.0,2800.0,18.25
881,1782044261103,12.036,86.0,2550.0,16.92
882,1782044261154,12.876,86.0,2799.9,16.92
883,1782044261205,13.724,86.0,2800.0,17.96
884,1782044261257,15.831,87.0,2549.5,17.96
885,1782044261305,13.883,87.0,2800.4,19.22
886,1782044261351,9.723,85.0,2050.0,19.22
887,1782044261401,10.497,85.0,2800.1,19.22
888,1782044261451,10.286,86.0,2799.4,17.65
889,1782044261504,12.832,87.0,2800.1,18.07
890,1782044261557,16.023,88.0,2550.2,18.07
891,1782044261603,12.556,87.0,2550.2,18.07
892,1782044261656,14.942,87.0,2800.1,17.67
893,1782044261704,12.840,86.0,1799.9,17.67
894,1782044261753,11.998,85.0,2549.9,16.48
895,1782044261806,12.000,85.0,2800.1,17.05
896,1782044261852,11.447,85.0,2300.1,17.05
897,1782044261905,14.293,85.0,2300.2,18.13
898,1782044261952,11.648,86.0,2800.0,18.13
899,1782044262005,14.268,86.0,2800.0,18.13
900,1782044262051,10.496,85.0,2550.0,19.65
901,1782044262101,10.176,84.0,2550.1,19.65
902,1782044262153,12.018,82.0,2800.0,17.73
903,1782044262202,11.518,86.0,2801.3,17.73
904,1782044262252,10.987,85.0,2550.0,16.97
905,1782044262302,11.585,85.0,2800.0,16.97
906,1782044262352,11.153,85.0,2800.0,18.77
907,1782044262402,11.096,85.0,2799.6,18.77
908,1782044262453,12.075,85.0,2800.0,18.58
909,1782044262511,10.837,85.0,2799.7,18.88
910,1782044262552,11.273,82.0,2549.8,18.88
911,1782044262602,10.862,85.0,2799.9,18.88
912,1782044262655,13.828,85.0,2800.2,19.91
913,1782044262704,12.837,85.0,2798.8,19.91
914,1782044262752,10.896,85.0,2800.0,18.72
915,1782044262802,10.908,85.0,2550.0,18.72
916,1782044262851,9.836,85.0,2550.0,18.39
917,1782044262902,10.795,85.0,2550.0,18.39
918,1782044262952,11.249,85.0,2800.0,16.80
919,1782044263004,13.366,86.0,2800.0,16.80
920,1782044263052,11.550,86.0,2800.1,19.38
921,1782044263102,11.462,86.0,2550.2,19.38
922,1782044263151,10.508,86.0,2800.7,17.97
923,1782044263203,12.644,86.0,2799.9,17.97
924,1782044263252,11.276,83.0,2799.6,19.04
925,1782044263303,12.530,84.0,2800.4,19.04
926,1782044263352,11.058,85.0,2800.0,17.05
927,1782044263402,11.150,85.0,2549.9,17.05
928,1782044263452,10.710,85.0,2800.0,18.62
929,1782044263505,14.212,85.0,2800.3,18.62
930,1782044263553,12.502,86.0,2800.0,18.48
931,1782044263601,10.199,86.0,2550.1,18.48
932,1782044263654,13.270,86.0,2800.0,19.46
933,1782044263702,10.944,84.0,2050.1,19.46
934,1782044263751,9.944,84.0,2550.1,16.65
935,1782044263802,11.367,84.0,2800.2,16.65
936,1782044263851,10.312,85.0,2801.4,17.04
937,1782044263902,11.331,85.0,2799.5,17.04
938,1782044263953,11.736,86.0,2800.0,19.53
939,1782044264002,11.398,86.0,2800.0,19.53
940,1782044264052,10.921,86.0,2800.1,20.40
941,1782044264104,13.090,86.0,2550.0,20.40
942,1782044264151,10.456,85.0,2050.1,18.83
943,1782044264202,11.662,85.0,2549.7,18.83
944,1782044264252,11.454,83.0,2050.0,16.05
945,1782044264305,14.200,86.0,2800.0,16.05
946,1782044264354,13.291,87.0,2800.2,18.01
947,1782044264404,13.413,86.0,2800.9,18.01
948,1782044264451,10.454,87.0,2801.3,19.01
949,1782044264503,12.036,86.0,2799.8,19.01
950,1782044264553,12.215,87.0,2800.3,20.16
951,1782044264603,12.213,87.0,2800.0,20.16
952,1782044264654,12.704,85.0,2549.8,22.12
953,1782044264704,13.666,85.0,2800.9,22.12
954,1782044264752,10.873,85.0,2799.6,15.32
955,1782044264801,10.130,83.0,2800.2,15.32
956,1782044264874,12.228,86.0,2800.6,16.24
957,1782044264905,13.956,86.0,2800.0,16.24
958,1782044264953,11.938,87.0,2798.9,22.31
959,1782044265003,11.757,86.0,2799.6,22.31
960,1782044265051,10.395,87.0,2549.5,19.40
961,1782044265101,10.127,86.0,2800.1,19.40
962,1782044265151,10.307,85.0,2550.1,18.17
963,1782044265203,12.085,85.0,2800.0,18.17
964,1782044265252,10.746,85.0,2800.2,16.43
965,1782044265306,15.239,85.0,2800.1,16.43
966,1782044265352,11.027,86.0,2799.7,17.74
967,1782044265403,12.318,87.0,2800.0,17.74
968,1782044265453,12.316,87.0,2801.7,20.31
969,1782044265503,12.297,86.0,2549.8,20.31
970,1782044265560,11.195,88.0,2800.5,20.65
971,1782044265602,11.043,87.0,2800.0,20.65
972,1782044265655,13.717,87.0,2800.1,23.63
973,1782044265702,11.413,85.0,2049.7,23.63
974,1782044265751,9.934,85.0,2050.0,17.12
975,1782044265804,13.355,85.0,2550.2,17.12
976,1782044265851,10.294,85.0,2550.0,16.60
977,1782044265903,11.951,86.0,2800.0,16.60
978,1782044265953,12.554,86.0,2800.0,19.08
979,1782044266004,12.993,86.0,2800.0,19.08
980,1782044266051,10.234,86.0,2549.8,19.65
981,1782044266101,10.282,84.0,2800.0,19.65
982,1782044266151,10.685,86.0,2800.6,16.65
983,1782044266203,12.021,86.0,2800.3,16.65
984,1782044266252,11.156,86.0,2799.7,19.04
985,1782044266302,10.991,86.0,2800.0,19.04
986,1782044266351,10.394,86.0,2799.9,20.13
987,1782044266402,11.016,85.0,2800.0,20.13
988,1782044266452,10.968,85.0,2800.0,17.25
989,1782044266502,11.660,85.0,2299.9,17.25
990,1782044266554,12.751,85.0,2800.1,18.57
991,1782044266602,10.898,86.0,2799.9,18.57
992,1782044266653,12.283,86.0,2549.5,18.89
993,1782044266703,11.736,84.0,2799.9,18.89
994,1782044266753,11.800,84.0,2799.9,17.40
995,1782044266804,12.921,86.0,2800.3,17.40
996,1782044266854,12.912,87.0,2800.6,17.55
997,1782044266902,10.980,86.0,2800.0,17.55
998,1782044266957,16.129,86.0,2800.0,19.43
999,1782044267004,13.181,86.0,2801.7,19.43
1000,1782044267052,10.833,86.0,2800.0,20.98
1001,1782044267101,10.108,85.0,1800.1,20.98
1002,1782044267152,10.840,85.0,2800.0,16.08
1003,1782044267202,11.246,86.0,2550.0,16.08
1004,1782044267253,11.725,86.0,2800.0,19.11
1005,1782044267301,10.609,86.0,2800.0,19.11
1006,1782044267352,11.591,87.0,2800.3,20.03
1007,1782044267402,11.282,86.0,2549.7,20.03
1008,1782044267454,13.392,84.0,2800.0,18.38
1009,1782044267502,11.405,86.0,2550.0,18.38
1010,1782044267553,11.891,86.0,2800.0,21.32
1011,1782044267603,11.894,87.0,2800.4,21.32
1012,1782044267653,12.446,87.0,2550.3,21.79
1013,1782044267701,10.564,87.0,2800.2,21.79
1014,1782044267755,14.690,87.0,2800.0,18.59
1015,1782044267802,11.286,84.0,2800.0,18.59
1016,1782044267852,10.773,84.0,2799.8,17.17
1017,1782044267910,18.956,86.0,2800.2,17.17
1018,1782044267953,12.455,86.0,2800.0,18.93
1019,1782044268003,12.480,86.0,2800.0,18.93
1020,1782044268051,10.633,86.0,2799.9,19.48
1021,1782044268102,10.747,86.0,2800.1,19.48
1022,1782044268154,13.350,85.0,2799.4,18.60
1023,1782044268204,13.177,85.0,2049.9,18.60
1024,1782044268253,12.155,85.0,2800.0,18.23
1025,1782044268305,14.099,86.0,2799.8,18.23
1026,1782044268352,11.140,86.0,2800.2,19.98
1027,1782044268402,11.111,86.0,2800.1,19.98
1028,1782044268452,11.207,86.0,2799.6,18.57
1029,1782044268502,10.965,86.0,2800.4,18.57
1030,1782044268552,11.534,85.0,2801.1,18.34
1031,1782044268602,10.774,85.0,2800.6,18.34
1032,1782044268654,13.085,86.0,2799.7,16.28
1033,1782044268702,11.624,85.0,2800.2,16.28
1034,1782044268751,10.306,85.0,2299.3,20.49
1035,1782044268801,10.264,86.0,2800.3,20.49
1036,1782044268851,10.198,86.0,2800.0,17.93
1037,1782044268901,10.350,85.0,2799.4,17.93
1038,1782044268953,12.400,86.0,2800.0,19.75
1039,1782044269002,11.669,83.0,2800.2,19.75
1040,1782044269051,10.196,82.0,2799.9,17.10
1041,1782044269101,10.029,85.0,2300.4,17.10
1042,1782044269151,10.509,85.0,2800.2,16.89
1043,1782044269203,12.047,86.0,2800.0,16.89
1044,1782044269253,12.242,86.0,2800.6,19.58
1045,1782044269304,12.912,86.0,2800.0,19.58
1046,1782044269353,12.532,87.0,2800.5,20.30
1047,1782044269402,11.464,85.0,2800.8,20.30
1048,1782044269452,11.339,83.0,2800.3,17.72
1049,1782044269505,14.352,85.0,2800.2,17.72
1050,1782044269552,11.403,86.0,2801.1,17.38
1051,1782044269606,15.355,86.0,2799.9,17.38
1052,1782044269655,13.702,87.0,2800.0,20.28
1053,1782044269703,12.364,87.0,2801.2,20.28
1054,1782044269755,13.802,87.0,2799.2,22.72
1055,1782044269801,10.323,86.0,2549.8,22.72
1056,1782044269851,10.142,85.0,2800.2,17.33
1057,1782044269903,12.091,85.0,2801.2,17.33
1058,1782044269952,11.482,85.0,2800.0,17.04
1059,1782044270003,12.173,86.0,2800.0,17.04
1060,1782044270052,11.119,87.0,2800.1,19.31
1061,1782044270102,11.271,86.0,2550.7,19.31
1062,1782044270152,10.726,86.0,2800.3,18.06
1063,1782044270203,11.988,86.0,2800.3,18.06
1064,1782044270252,10.930,86.0,2800.1,19.50
1065,1782044270302,11.373,86.0,2800.0,19.50
1066,1782044270356,15.538,85.0,2799.2,17.66
1067,1782044270403,12.085,85.0,2050.0,17.66
1068,1782044270451,10.074,84.0,2799.8,15.31
1069,1782044270502,11.407,85.0,2799.9,15.31
1070,1782044270551,10.167,85.0,2550.4,18.29
1071,1782044270602,10.900,85.0,2800.8,18.29
1072,1782044270652,11.694,86.0,2800.0,19.00
1073,1782044270703,11.790,86.0,2799.7,19.00
1074,1782044270752,10.983,85.0,2800.1,18.48
1075,1782044270801,10.514,86.0,2799.8,18.48
1076,1782044270851,10.008,85.0,2550.8,17.92
1077,1782044270902,11.250,85.0,2801.0,17.92
1078,1782044270952,10.926,83.0,2800.0,16.60
1079,1782044271003,11.737,85.0,2550.0,16.60
1080,1782044271052,10.783,85.0,2800.0,17.26
1081,1782044271102,11.632,86.0,2800.0,17.26
1082,1782044271152,11.402,86.0,2800.2,18.52
1083,1782044271207,16.599,86.0,2300.5,18.52
1084,1782044271253,12.162,86.0,2800.0,19.22
1085,1782044271308,16.726,86.0,2800.0,19.22
1086,1782044271360,19.321,87.0,2800.2,21.40
1087,1782044271405,13.741,88.0,2550.0,21.40
1088,1782044271463,22.289,87.0,2800.4,24.25
1089,1782044271505,14.658,88.0,2800.1,24.25
1090,1782044271556,14.900,88.0,2800.2,23.64
1091,1782044271610,19.340,89.0,2799.3,23.64
1092,1782044271656,15.443,89.0,2800.3,25.83
1093,1782044271709,18.065,89.0,2800.0,25.83
1094,1782044271753,12.302,89.0,2799.8,25.65
1095,1782044271804,13.513,89.0,2800.4,25.65
1096,1782044271853,12.594,89.0,2799.5,25.84
1097,1782044271904,12.777,89.0,2800.0,25.84
1098,1782044271956,15.314,90.0,2800.1,26.31
1099,1782044272003,12.318,89.0,2799.7,26.31
1100,1782044272052,10.936,89.0,2800.0,24.40
1101,1782044272104,13.249,89.0,2800.0,24.40
1102,1782044272153,12.212,89.0,2800.0,23.09
1103,1782044272204,12.861,89.0,2800.0,23.09
1104,1782044272253,12.309,89.0,2800.7,25.96
1105,1782044272304,12.768,90.0,2800.0,25.96
1106,1782044272353,12.301,90.0,2800.0,27.01
1107,1782044272403,12.188,90.0,2799.6,27.01
1108,1782044272453,12.044,89.0,2800.0,25.83
1109,1782044272504,13.628,90.0,2800.0,25.83
