tick,timestamp_ms,mspt,cpu_temp_c,cpu_freq_mhz,cpu_power_w
557,1782045252664,23.094,85.0,2800.8,23.92
558,1782045252712,21.041,84.0,2799.9,23.92
559,1782045252761,19.961,85.0,2799.6,21.24
560,1782045252814,23.652,84.0,2800.2,20.27
561,1782045252860,19.113,83.0,2800.0,20.27
562,1782045252910,19.637,82.0,2300.0,20.27
563,1782045252959,18.412,82.0,1800.0,16.75
564,1782045253012,21.503,82.0,2799.9,16.75
565,1782045253062,20.917,84.0,2800.0,15.61
566,1782045253116,24.943,84.0,2800.0,21.66
567,1782045253162,21.345,84.0,2800.0,21.66
568,1782045253215,23.977,85.0,2800.0,25.01
569,1782045253261,20.552,84.0,2800.0,25.01
570,1782045253311,20.108,83.0,2800.1,25.01
571,1782045253363,21.929,84.0,2799.6,22.76
572,1782045253411,20.364,84.0,2800.0,22.76
573,1782045253460,19.506,82.0,2799.9,20.71
574,1782045253511,19.752,83.0,2800.0,20.71
575,1782045253560,19.000,84.0,2800.1,17.16
576,1782045253610,18.738,82.0,2050.0,17.16
577,1782045253663,22.239,80.0,2800.1,16.54
578,1782045253711,20.610,83.0,2799.8,16.54
579,1782045253761,20.133,83.0,2801.2,16.73
580,1782045253812,21.476,83.0,2800.0,16.73
581,1782045253860,19.112,83.0,2300.1,20.99
582,1782045253910,19.090,84.0,2800.4,20.99
583,1782045253961,20.444,83.0,2800.2,18.79
584,1782045254009,17.866,83.0,2549.9,18.79
585,1782045254059,17.771,84.0,2800.2,19.43
586,1782045254111,20.025,81.0,2550.0,19.43
587,1782045254158,17.534,81.0,2550.5,17.19
588,1782045254211,20.055,82.0,2549.2,17.19
589,1782045254259,18.564,82.0,2549.5,17.90
590,1782045254311,19.854,82.0,2800.0,17.90
591,1782045254359,18.156,83.0,2801.1,19.21
592,1782045254410,19.324,83.0,2799.9,19.21
593,1782045254461,19.993,83.0,2550.1,18.30
594,1782045254508,17.562,82.0,2550.1,18.30
595,1782045254560,19.442,79.0,1800.2,18.61
596,1782045254610,19.020,82.0,2549.9,18.61
597,1782045254661,20.426,82.0,2551.0,17.59
598,1782045254713,21.757,84.0,2800.0,17.59
599,1782045254764,22.766,83.0,2800.1,20.76
600,1782045254813,22.405,84.0,2800.0,20.76
601,1782045254859,17.833,83.0,2800.1,22.89
602,1782045254909,18.418,83.0,2800.3,22.89
603,1782045254960,19.235,82.0,2799.6,19.74
604,1782045255011,19.757,83.0,2799.9,19.74
605,1782045255061,20.256,84.0,2799.9,20.11
606,1782045255114,23.691,85.0,2800.0,20.11
607,1782045255162,21.196,85.0,2800.2,23.47
608,1782045255209,18.676,84.0,2800.0,23.47
609,1782045255261,20.030,83.0,2799.9,22.52
610,1782045255311,20.234,84.0,2800.6,22.52
611,1782045255358,17.381,82.0,2300.2,19.32
612,1782045255409,18.515,80.0,2300.4,19.32
613,1782045255459,18.624,83.0,2800.7,15.83
614,1782045255507,16.312,83.0,2550.0,15.83
615,1782045255558,17.656,83.0,2800.2,18.16
616,1782045255611,20.096,83.0,2800.0,18.16
617,1782045255663,22.520,83.0,2550.0,18.75
618,1782045255710,18.970,84.0,2800.5,18.75
619,1782045255761,19.828,84.0,2800.0,18.45
620,1782045255815,24.002,82.0,2799.8,18.45
621,1782045255864,23.617,83.0,2801.5,19.89
622,1782045255913,22.021,82.0,2800.2,19.89
623,1782045255965,24.231,83.0,2800.1,20.31
624,1782045256011,20.701,83.0,2800.0,20.31
625,1782045256063,21.887,83.0,2550.3,21.44
626,1782045256112,21.178,84.0,2550.3,21.44
627,1782045256160,19.486,84.0,2550.2,21.29
628,1782045256210,18.777,84.0,2800.0,21.29
629,1782045256257,16.243,81.0,2550.5,18.24
630,1782045256309,18.132,79.0,2550.0,18.24
631,1782045256360,18.765,83.0,2799.9,15.31
632,1782045256411,20.040,82.0,2800.4,15.31
633,1782045256458,17.625,82.0,2800.8,19.12
634,1782045256510,18.797,83.0,2549.9,19.12
635,1782045256561,20.519,82.0,2300.3,18.26
636,1782045256609,18.611,82.0,2550.3,18.26
637,1782045256661,20.348,82.0,2549.8,19.22
638,1782045256717,26.619,83.0,2800.5,19.22
639,1782045256761,20.684,82.0,2800.0,21.34
640,1782045256810,18.984,82.0,2300.0,21.34
641,1782045256860,18.723,83.0,2299.9,17.72
642,1782045256909,18.699,79.0,2800.0,17.72
643,1782045256959,18.172,83.0,2800.5,15.33
644,1782045257015,23.956,84.0,2800.0,15.33
645,1782045257064,23.428,82.0,2800.3,19.21
646,1782045257112,20.920,82.0,2800.2,19.21
647,1782045257158,17.375,83.0,2800.2,18.25
648,1782045257211,20.613,83.0,2799.9,18.25
649,1782045257260,19.509,84.0,2800.1,19.23
650,1782045257312,21.475,84.0,2800.2,19.23
651,1782045257359,18.442,83.0,2550.0,20.33
652,1782045257411,20.517,84.0,2800.0,20.33
653,1782045257461,19.921,83.0,2800.6,17.79
654,1782045257509,18.014,83.0,2800.1,17.79
655,1782045257561,20.270,82.0,2799.9,17.27
656,1782045257610,19.508,84.0,2800.3,17.27
657,1782045257663,22.025,85.0,2799.8,22.06
658,1782045257712,21.552,85.0,2799.8,22.06
659,1782045257761,19.971,85.0,2800.3,21.05
660,1782045257813,21.804,86.0,2800.4,21.05
661,1782045257863,22.559,85.0,2800.2,21.68
662,1782045257915,24.252,85.0,2800.0,21.68
663,1782045257962,21.524,83.0,2801.0,21.57
664,1782045258010,19.253,83.0,2800.0,21.57
665,1782045258062,21.570,83.0,2799.9,17.03
666,1782045258115,23.746,85.0,2800.3,17.03
667,1782045258163,22.048,85.0,2800.0,20.67
668,1782045258210,19.399,85.0,2800.0,20.67
669,1782045258261,20.473,85.0,2800.5,19.96
670,1782045258312,20.993,85.0,2800.0,19.96
671,1782045258360,19.580,85.0,2800.4,19.33
672,1782045258410,19.609,84.0,2800.2,19.33
673,1782045258460,19.419,83.0,2799.5,18.98
674,1782045258509,18.582,84.0,2800.2,18.98
675,1782045258562,20.758,84.0,2799.9,19.55
676,1782045258615,24.528,85.0,2799.9,19.55
677,1782045258666,25.278,86.0,2799.9,22.07
678,1782045258715,24.211,86.0,2800.6,22.07
679,1782045258760,19.421,86.0,2799.7,22.40
680,1782045258812,20.943,84.0,2800.1,22.40
681,1782045258864,23.348,84.0,2799.9,19.34
682,1782045258913,22.302,85.0,2800.0,19.34
683,1782045258959,18.625,85.0,2800.0,19.53
684,1782045259010,18.883,85.0,2799.9,19.53
685,1782045259060,18.744,85.0,2800.0,19.85
686,1782045259114,22.750,85.0,2800.0,19.85
687,1782045259160,19.126,85.0,2801.1,18.89
688,1782045259212,21.362,85.0,2800.9,18.89
689,1782045259261,20.613,85.0,2800.6,20.08
690,1782045259313,22.225,84.0,2800.9,20.08
691,1782045259362,20.888,85.0,2550.3,16.51
692,1782045259412,21.204,81.0,2800.1,16.51
693,1782045259463,21.752,82.0,2799.9,19.06
694,1782045259510,19.008,82.0,2799.8,19.06
695,1782045259563,22.404,83.0,2800.3,19.69
696,1782045259614,23.248,83.0,2799.9,19.69
697,1782045259665,24.006,83.0,2799.9,21.18
698,1782045259711,20.071,83.0,2799.7,21.18
699,1782045259760,18.757,84.0,2799.9,19.44
700,1782045259810,19.401,83.0,2800.6,19.44
701,1782045259863,22.168,82.0,2800.6,17.53
702,1782045259913,22.045,83.0,2800.1,17.53
703,1782045259965,24.440,83.0,2800.4,24.18
704,1782045260010,19.050,84.0,2799.7,24.18
705,1782045260063,21.791,83.0,2800.0,21.06
706,1782045260113,22.296,84.0,2799.6,21.06
707,1782045260163,22.559,83.0,2800.6,19.45
708,1782045260210,18.863,82.0,2799.0,19.45
709,1782045260261,19.970,80.0,2799.4,18.44
710,1782045260313,21.705,82.0,2799.7,18.44
711,1782045260364,23.534,84.0,2799.9,18.81
712,1782045260411,20.282,83.0,2800.0,18.81
713,1782045260461,20.688,83.0,2800.5,21.53
714,1782045260511,20.619,82.0,2800.3,21.53
715,1782045260562,20.775,83.0,2800.0,20.06
716,1782045260610,19.383,81.0,2800.2,20.06
717,1782045260662,21.362,82.0,2798.8,17.98
718,1782045260712,21.050,81.0,2800.3,17.98
719,1782045260759,18.479,83.0,2800.0,16.07
720,1782045260813,21.809,83.0,2799.7,16.07
721,1782045260862,20.915,84.0,2800.0,19.91
722,1782045260915,23.795,84.0,2800.0,19.91
723,1782045260960,19.455,85.0,2800.5,22.55
724,1782045261010,19.089,85.0,2800.0,22.55
725,1782045261060,19.138,84.0,2800.7,20.47
726,1782045261113,21.846,84.0,2800.0,20.47
727,1782045261162,21.371,84.0,2800.5,20.91
728,1782045261209,18.540,84.0,2800.5,20.91
729,1782045261262,21.214,83.0,2800.0,17.12
730,1782045261313,22.650,84.0,2799.9,17.12
731,1782045261362,21.292,84.0,2299.8,21.25
732,1782045261410,19.655,85.0,2800.0,21.25
733,1782045261459,18.475,84.0,2550.4,19.63
734,1782045261511,20.258,84.0,2800.0,19.63
735,1782045261560,18.724,84.0,2800.4,19.24
736,1782045261609,18.088,84.0,2799.7,19.24
737,1782045261661,20.283,84.0,2549.8,17.57
738,1782045261712,20.913,83.0,2799.4,17.57
739,1782045261763,22.403,85.0,2800.0,21.34
740,1782045261812,21.514,86.0,2800.0,21.34
741,1782045261862,20.755,84.0,2800.0,21.04
742,1782045261910,19.358,85.0,2800.7,21.04
743,1782045261965,24.005,85.0,2800.0,19.87
744,1782045262015,24.215,85.0,2799.2,19.87
745,1782045262066,25.098,85.0,1800.2,20.04
746,1782045262119,27.852,84.0,2549.3,20.04
747,1782045262164,23.271,84.0,2799.9,17.59
748,1782045262214,22.776,84.0,2799.9,17.59
749,1782045262264,22.976,85.0,2800.5,19.06
750,1782045262314,23.219,85.0,2799.6,19.06
751,1782045262363,21.816,86.0,2800.0,19.84
752,1782045262413,22.616,85.0,2799.6,19.84
753,1782045262462,21.413,83.0,2800.0,19.28
754,1782045262511,20.219,83.0,2799.8,19.28
755,1782045262567,26.060,84.0,2550.5,18.66
756,1782045262615,23.838,85.0,2800.3,18.66
757,1782045262663,22.449,85.0,2800.1,24.19
758,1782045262715,23.944,84.0,2800.2,24.19
759,1782045262769,28.080,84.0,2800.2,19.33
760,1782045262817,26.308,85.0,2799.7,19.33
761,1782045262865,24.578,86.0,2800.1,20.97
762,1782045262916,25.420,85.0,2800.3,20.97
763,1782045262964,23.410,86.0,2800.2,17.29
764,1782045263017,24.731,86.0,2800.5,17.29
765,1782045263066,24.804,86.0,2800.1,19.10
766,1782045263118,26.782,86.0,2799.9,19.10
767,1782045263167,26.073,86.0,2550.4,18.42
768,1782045263215,24.273,86.0,2799.8,18.42
769,1782045263268,27.263,86.0,2550.3,19.05
770,1782045263317,26.694,86.0,2800.4,19.05
771,1782045263366,25.356,84.0,2550.6,17.12
772,1782045263415,24.311,86.0,2800.0,17.12
773,1782045263467,25.933,86.0,2549.9,19.46
774,1782045263517,26.600,86.0,2799.8,19.46
775,1782045263564,22.852,85.0,2549.3,18.70
776,1782045263616,25.106,85.0,2800.2,18.70
777,1782045263667,25.835,85.0,2799.9,20.14
778,1782045263714,23.500,85.0,2800.0,20.14
779,1782045263762,21.100,83.0,2049.9,18.14
780,1782045263812,20.903,80.0,2800.1,18.14
781,1782045263864,23.692,84.0,2799.9,17.11
782,1782045263912,21.152,85.0,2800.0,17.11
783,1782045263963,22.419,84.0,2800.0,20.88
784,1782045264012,21.286,85.0,2800.0,20.88
785,1782045264063,22.107,85.0,2800.2,20.19
786,1782045264115,24.280,85.0,2799.8,20.19
787,1782045264165,24.324,85.0,2799.2,19.77
788,1782045264213,21.730,83.0,2800.1,19.77
789,1782045264264,23.612,83.0,2800.0,17.57
790,1782045264313,21.786,84.0,2799.9,17.57
791,1782045264364,23.373,84.0,2800.4,21.34
792,1782045264414,22.826,84.0,2799.9,21.34
793,1782045264463,22.573,84.0,2549.8,21.12
794,1782045264513,22.693,86.0,2800.0,21.12
795,1782045264563,22.059,84.0,2800.0,21.81
796,1782045264615,24.383,82.0,2799.8,21.81
797,1782045264666,25.528,83.0,2300.1,18.89
798,1782045264714,23.148,83.0,2300.2,18.89
799,1782045264761,20.407,83.0,2550.1,18.89
800,1782045264817,25.964,84.0,2800.1,19.16
801,1782045264869,21.896,85.0,2800.0,20.33
802,1782045264913,22.107,85.0,2799.8,20.33
803,1782045264962,21.151,84.0,2799.7,20.33
804,1782045265015,24.246,85.0,2799.9,20.79
805,1782045265065,23.909,84.0,2800.1,22.89
806,1782045265112,21.376,85.0,2799.9,22.89
807,1782045265162,21.351,85.0,2800.2,22.89
808,1782045265216,25.176,85.0,2800.0,20.93
809,1782045265263,22.257,85.0,2800.0,20.93
810,1782045265312,21.155,85.0,2800.3,20.45
811,1782045265363,22.545,85.0,2801.0,20.45
812,1782045265413,22.317,82.0,2549.7,19.63
813,1782045265463,21.867,84.0,2800.5,19.63
814,1782045265511,20.010,84.0,2800.7,17.30
815,1782045265562,21.482,84.0,2800.1,17.30
816,1782045265613,22.339,84.0,2800.2,19.20
817,1782045265666,24.710,85.0,2799.8,19.20
818,1782045265716,25.083,85.0,2800.4,19.99
819,1782045265764,22.725,84.0,2549.8,19.99
820,1782045265856,65.521,86.0,2800.6,18.94
821,1782045265882,25.623,86.0,2799.8,25.51
822,1782045265914,23.198,86.0,2799.9,25.51
823,1782045265964,22.818,85.0,2799.8,25.51
824,1782045266012,21.331,86.0,2549.9,21.34
825,1782045266063,22.572,86.0,2550.1,21.34
826,1782045266114,23.610,85.0,2800.2,19.71
827,1782045266165,24.592,85.0,2799.7,19.71
828,1782045266211,20.569,84.0,2799.9,21.53
829,1782045266261,20.497,84.0,2551.1,21.53
830,1782045266315,24.255,84.0,2800.6,17.45
831,1782045266363,21.720,85.0,2800.0,17.45
832,1782045266411,20.061,85.0,2800.2,19.37
833,1782045266463,22.438,85.0,2799.4,19.37
834,1782045266513,21.797,85.0,2800.0,19.30
835,1782045266562,21.281,85.0,2799.9,19.30
836,1782045266614,23.332,85.0,2799.9,19.77
837,1782045266667,26.214,82.0,2550.5,19.77
838,1782045266712,21.289,83.0,2550.5,18.67
839,1782045266763,21.947,82.0,2300.0,18.67
840,1782045266812,21.469,83.0,2550.3,15.79
841,1782045266864,23.528,83.0,2550.4,15.79
842,1782045266914,23.440,84.0,2800.1,18.91
843,1782045266963,21.792,85.0,2799.9,18.91
844,1782045267014,23.535,85.0,2800.2,20.18
845,1782045267065,24.154,85.0,2300.0,20.18
846,1782045267113,22.496,83.0,2800.6,20.21
847,1782045267161,20.558,83.0,2299.9,20.21
848,1782045267214,23.095,84.0,2800.2,16.29
849,1782045267261,19.835,84.0,2800.4,16.29
850,1782045267315,24.233,84.0,2800.6,20.24
851,1782045267365,23.765,85.0,2799.9,20.24
852,1782045267412,20.945,85.0,2550.1,19.86
853,1782045267461,20.497,85.0,2550.5,19.86
854,1782045267514,23.675,85.0,2800.1,18.90
855,1782045267562,20.845,84.0,2800.3,18.90
856,1782045267611,20.120,84.0,2799.8,20.67
857,1782045267665,24.175,82.0,2800.0,20.67
858,1782045267712,21.107,83.0,2799.7,19.95
859,1782045267761,20.164,84.0,2550.0,19.95
860,1782045267813,22.306,84.0,2800.0,18.22
861,1782045267863,22.303,85.0,2550.0,18.22
862,1782045267911,20.460,85.0,2800.8,18.67
863,1782045267964,23.519,84.0,2550.0,18.67
864,1782045268015,24.180,82.0,2800.4,18.63
865,1782045268063,22.266,83.0,2800.3,18.63
866,1782045268113,22.127,84.0,2549.6,17.72
867,1782045268163,22.684,84.0,2550.6,17.72
868,1782045268213,22.159,84.0,2799.7,19.21
869,1782045268263,22.067,85.0,2801.1,19.21
870,1782045268313,21.956,85.0,2799.8,20.21
871,1782045268365,24.621,84.0,2800.2,20.21
872,1782045268411,20.425,79.0,2800.0,18.62
873,1782045268462,21.438,82.0,2800.2,18.62
874,1782045268513,22.100,83.0,2800.8,18.04
875,1782045268564,22.769,84.0,2800.0,18.04
876,1782045268614,23.253,84.0,2550.2,20.22
877,1782045268662,21.384,84.0,2551.1,20.22
878,1782045268714,23.683,84.0,2799.9,20.23
879,1782045268762,21.424,83.0,2550.0,20.23
880,1782045268813,21.903,82.0,2800.1,17.62
881,1782045268861,20.582,83.0,2550.4,17.62
882,1782045268912,20.934,84.0,2800.0,17.71
883,1782045268960,19.406,84.0,2550.4,17.71
884,1782045269011,20.196,84.0,2549.9,18.53
885,1782045269060,19.668,84.0,2550.0,18.53
886,1782045269111,20.138,83.0,2549.8,19.34
887,1782045269162,20.975,83.0,2800.6,19.34
888,1782045269212,20.974,82.0,2299.9,17.88
889,1782045269262,20.909,83.0,2799.9,17.88
890,1782045269313,22.471,83.0,2799.5,16.98
891,1782045269361,19.982,84.0,2800.0,16.98
892,1782045269418,27.214,85.0,2800.1,21.22
893,1782045269466,24.916,86.0,2800.2,21.22
894,1782045269515,24.131,86.0,2800.5,24.90
895,1782045269565,23.941,87.0,2799.5,24.90
896,1782045269612,21.323,86.0,2800.2,24.34
897,1782045269662,21.015,85.0,2550.0,24.34
898,1782045269712,21.358,87.0,2799.9,22.20
899,1782045269762,21.233,86.0,2800.0,22.20
900,1782045269814,22.742,87.0,2800.1,22.49
901,1782045269863,22.696,87.0,2800.0,22.49
902,1782045269914,23.682,87.0,2800.1,23.24
903,1782045269966,25.181,87.0,2800.3,23.24
904,1782045270012,21.269,87.0,2800.0,24.77
905,1782045270062,21.472,86.0,2549.3,24.77
906,1782045270115,24.499,85.0,2550.7,22.08
907,1782045270163,21.861,87.0,2800.3,22.08
908,1782045270217,25.730,87.0,2800.0,24.50
909,1782045270262,21.527,87.0,2800.7,24.50
910,1782045270314,22.751,86.0,2800.0,23.19
911,1782045270366,25.109,86.0,2801.5,23.19
912,1782045270414,23.593,86.0,2550.6,21.37
913,1782045270464,22.835,85.0,2800.0,21.37
914,1782045270510,19.343,83.0,2300.4,18.87
915,1782045270564,23.456,84.0,2800.0,18.87
916,1782045270612,21.642,84.0,2800.4,18.48
917,1782045270662,20.711,84.0,2800.1,18.48
918,1782045270712,21.535,83.0,2550.1,19.91
919,1782045270849,22.408,82.0,2800.3,20.13
920,1782045270871,21.328,83.0,2050.0,20.13
921,1782045270892,20.959,82.0,2550.3,18.95
922,1782045270913,20.481,83.0,2800.5,18.95
923,1782045270962,21.664,84.0,2800.0,18.95
924,1782045271012,21.227,85.0,2799.9,22.79
925,1782045271062,21.230,86.0,2800.2,22.79
926,1782045271112,21.045,86.0,2800.5,23.25
927,1782045271162,20.973,86.0,2800.7,23.25
928,1782045271211,20.578,86.0,2800.1,23.29
929,1782045271261,20.215,85.0,2800.0,23.29
930,1782045271311,20.691,86.0,2799.9,21.65
931,1782045271363,21.786,86.0,2800.0,21.65
932,1782045271413,21.926,86.0,2800.1,23.25
933,1782045271464,22.839,86.0,2799.8,23.25
934,1782045271512,20.778,86.0,2799.9,23.91
935,1782045271562,20.771,84.0,2799.9,23.91
936,1782045271613,22.568,86.0,2800.0,21.19
937,1782045271663,22.302,86.0,2800.3,21.19
938,1782045271711,20.439,86.0,2550.0,24.05
939,1782045271761,19.946,86.0,2800.0,24.05
940,1782045271812,21.442,86.0,2800.3,22.54
941,1782045271864,23.168,83.0,2800.7,22.54
942,1782045271913,22.418,81.0,2800.9,21.40
943,1782045271961,20.140,83.0,2799.7,21.40
944,1782045272010,19.524,85.0,2800.2,19.84
945,1782045272060,19.213,85.0,2300.4,19.84
946,1782045272110,19.034,85.0,2799.7,23.15
947,1782045272162,20.746,85.0,2800.0,23.15
948,1782045272214,23.053,85.0,2549.9,23.17
949,1782045272260,19.281,86.0,2801.0,23.17
950,1782045272310,19.461,85.0,2799.4,23.08
951,1782045272358,17.508,84.0,2550.0,23.08
952,1782045272415,24.459,87.0,2800.0,23.78
953,1782045272459,18.334,86.0,2799.9,23.78
954,1782045272512,21.013,87.0,2800.0,27.55
955,1782045272559,17.905,88.0,2800.1,27.55
956,1782045272612,20.997,88.0,2800.2,26.28
957,1782045272664,23.365,87.0,2800.0,26.28
958,1782045272711,20.622,86.0,2800.0,28.98
959,1782045272759,18.688,85.0,2799.9,28.98
960,1782045272810,19.274,85.0,2800.1,22.54
961,1782045272900,59.108,86.0,2800.0,27.64
962,1782045272919,18.645,86.0,2800.1,27.64
963,1782045272958,17.255,86.0,2799.6,27.64
964,1782045273010,19.128,85.0,2800.3,24.47
965,1782045273061,19.910,85.0,2799.7,24.47
966,1782045273110,18.947,84.0,2549.9,20.69
967,1782045273162,21.395,84.0,2800.1,20.69
968,1782045273210,19.162,84.0,2800.0,19.29
969,1782045273257,16.498,83.0,2050.2,19.29
970,1782045273310,19.281,82.0,2798.7,17.20
971,1782045273420,20.027,83.0,2800.0,17.18
972,1782045273438,17.713,82.0,2800.5,17.18
973,1782045273459,17.960,85.0,2300.0,17.18
974,1782045273508,16.957,83.0,2050.3,16.88
975,1782045273558,16.708,85.0,2800.0,16.88
976,1782045273609,18.520,84.0,2300.0,16.05
977,1782045273658,17.134,85.0,2050.1,16.05
978,1782045273709,18.054,84.0,2300.2,15.51
979,1782045273759,18.479,84.0,2300.1,15.51
980,1782045273810,19.528,83.0,2300.0,15.49
981,1782045273858,17.499,79.0,2300.2,15.49
982,1782045273911,20.386,80.0,2800.3,14.77
983,1782045273964,23.736,81.0,2800.7,14.77
984,1782045274009,18.491,80.0,2800.0,17.00
985,1782045274065,23.730,83.0,2800.1,17.00
986,1782045274110,19.695,84.0,2549.8,22.77
987,1782045274162,21.234,84.0,2799.7,22.77
988,1782045274210,19.079,85.0,2800.0,23.13
989,1782045274258,17.611,85.0,2800.0,23.13
990,1782045274311,19.955,85.0,2800.5,22.05
991,1782045274362,21.191,85.0,2799.9,22.05
992,1782045274410,19.451,85.0,2801.2,23.79
993,1782045274461,20.013,85.0,2550.2,23.79
994,1782045274511,20.360,86.0,2799.7,21.72
995,1782045274560,19.393,85.0,2800.0,21.72
996,1782045274610,18.929,85.0,2800.1,24.27
997,1782045274661,20.033,84.0,2800.0,24.27
998,1782045274710,19.242,84.0,2800.5,19.39
999,1782045274761,19.775,83.0,2799.9,19.39
1000,1782045274812,20.788,84.0,2800.0,22.90
1001,1782045274859,18.379,85.0,2550.2,22.90
1002,1782045274910,19.496,82.0,2800.0,19.73
1003,1782045274959,17.753,82.0,2800.0,19.73
1004,1782045275009,18.221,83.0,2800.5,20.74
1005,1782045275060,19.392,84.0,2800.3,20.74
1006,1782045275109,18.345,85.0,2799.7,22.62
1007,1782045275161,20.152,85.0,2549.9,22.62
1008,1782045275211,19.827,85.0,2800.6,22.53
1009,1782045275259,18.566,85.0,2800.1,22.53
1010,1782045275310,18.995,83.0,2799.9,24.44
1011,1782045275361,20.303,85.0,2800.2,24.44
1012,1782045275411,20.407,85.0,2801.0,24.49
1013,1782045275460,18.789,86.0,2800.0,24.49
1014,1782045275510,19.297,84.0,2800.0,22.65
1015,1782045275561,20.595,85.0,2550.0,22.65
1016,1782045275611,19.994,85.0,2800.0,23.91
1017,1782045275660,19.523,85.0,2550.2,23.91
1018,1782045275710,18.756,81.0,2800.1,20.90
1019,1782045275762,21.114,83.0,2800.4,20.90
1020,1782045275812,21.271,84.0,2800.2,19.14
1021,1782045275860,19.124,83.0,2550.1,19.14
1022,1782045275912,20.848,83.0,2799.9,19.93
1023,1782045275959,17.893,83.0,2802.0,19.93
1024,1782045276009,18.109,83.0,2549.6,19.93
1025,1782045276057,16.462,83.0,2549.5,20.35
1026,1782045276108,17.493,82.0,2050.7,20.35
1027,1782045276161,20.176,81.0,2550.3,17.23
1028,1782045276211,20.286,82.0,2799.6,17.18
1029,1782045276258,17.606,82.0,2800.5,17.18
1030,1782045276311,20.106,83.0,2800.0,17.18
1031,1782045276360,19.439,82.0,2550.0,19.28
1032,1782045276410,19.258,83.0,2799.8,19.28
1033,1782045276458,17.611,83.0,2549.3,19.50
1034,1782045276508,17.401,82.0,2050.5,19.50
1035,1782045276559,17.807,81.0,2799.8,17.75
1036,1782045276611,20.034,83.0,2800.1,17.75
1037,1782045276659,18.559,82.0,2800.0,18.68
1038,1782045276712,21.316,82.0,2799.7,18.68
1039,1782045276758,17.335,82.0,2800.0,19.34
1040,1782045276809,18.374,82.0,2800.2,19.34
1041,1782045276857,16.393,82.0,2300.2,19.24
1042,1782045276911,19.895,81.0,2550.2,19.24
1043,1782045276960,19.333,83.0,2799.7,18.15
1044,1782045277011,19.919,82.0,2800.0,18.15
1045,1782045277058,17.531,84.0,2551.1,18.22
1046,1782045277111,20.523,85.0,2799.8,18.22
1047,1782045277162,21.260,85.0,2800.3,22.52
1048,1782045277209,18.069,85.0,2800.0,22.52
1049,1782045277260,18.701,86.0,2800.0,23.63
1050,1782045277310,19.428,84.0,2800.0,23.63
1051,1782045277359,18.416,85.0,2799.9,22.81
1052,1782045277410,18.955,86.0,2800.0,22.81
1053,1782045277459,18.232,86.0,2550.0,20.23
1054,1782045277512,20.934,84.0,2799.8,20.23
1055,1782045277561,20.017,85.0,2799.5,22.57
1056,1782045277612,21.474,87.0,2799.8,22.57
1057,1782045277661,20.494,87.0,2550.2,25.71
1058,1782045277709,18.609,86.0,2799.4,25.71
1059,1782045277761,20.622,82.0,2800.0,23.59
1060,1782045277810,18.761,81.0,2800.0,23.59
1061,1782045277863,21.861,82.0,2549.6,19.10
1062,1782045277909,18.578,82.0,2800.0,19.10
1063,1782045277958,17.678,82.0,2550.0,19.79
1064,1782045278011,20.426,83.0,2800.0,19.79
1065,1782045278061,19.820,84.0,2800.0,20.46
1066,1782045278109,17.736,83.0,2800.1,20.46
1067,1782045278159,18.243,82.0,2550.3,19.45
1068,1782045278209,17.749,80.0,2549.4,19.45
1069,1782045278259,18.378,82.0,2550.0,15.98
1070,1782045278310,18.951,83.0,2799.9,15.98
1071,1782045278359,18.265,84.0,2050.0,18.46
1072,1782045278410,19.127,84.0,2800.0,18.46
1073,1782045278460,18.952,84.0,2548.5,19.30
1074,1782045278509,17.735,84.0,2800.1,19.30
1075,1782045278557,16.689,84.0,2800.0,18.00
1076,1782045278610,18.849,81.0,2299.9,18.00
1077,1782045278659,18.412,80.0,1800.2,17.07
1078,1782045278708,16.970,81.0,2800.1,17.07
1079,1782045278759,17.932,81.0,2800.2,15.28
1080,1782045278809,18.665,82.0,2800.4,15.28
1081,1782045278858,17.464,83.0,2800.0,19.51
1082,1782045278908,17.059,84.0,2800.4,19.51
1083,1782045278958,17.376,84.0,2800.0,21.70
1084,1782045279009,18.319,83.0,2800.0,21.70
1085,1782045279059,18.185,82.0,2550.3,20.68
1086,1782045279111,20.638,83.0,2800.1,20.68
1087,1782045279160,19.031,83.0,2801.6,18.27
1088,1782045279209,17.990,83.0,2800.1,18.27
1089,1782045279259,18.591,83.0,2549.9,18.96
1090,1782045279310,19.088,83.0,2801.3,18.96
1091,1782045279359,17.891,82.0,2550.3,18.24
1092,1782045279411,20.499,82.0,2800.3,18.24
1093,1782045279459,18.187,81.0,2300.4,18.73
1094,1782045279538,17.398,82.0,2549.5,17.20
1095,1782045279558,17.001,82.0,2550.0,17.20
1096,1782045279610,18.734,82.0,2800.2,17.20
1097,1782045279658,17.271,83.0,2800.3,18.46
1098,1782045279708,16.948,82.0,2800.3,18.46
1099,1782045279757,16.243,83.0,2300.0,18.16
1100,1782045279809,18.690,83.0,2800.0,18.16
1101,1782045279859,17.867,83.0,2799.9,18.75
1102,1782045279907,16.637,81.0,2050.1,18.75
1103,1782045279958,17.573,82.0,2799.8,16.40
1104,1782045280011,20.277,82.0,2800.0,16.40
1105,1782045280060,19.402,83.0,2800.2,19.54
1106,1782045280110,18.951,82.0,2799.0,19.54
1107,1782045280160,18.887,82.0,2800.0,18.33
1108,1782045280210,19.560,82.0,2549.8,18.33
1109,1782045280260,19.538,82.0,2550.0,19.42
